,MetaNetX ID,SMILES
195,MNXM1271,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](NC(C)=O)[C@H]3O)[C@H](NC(C)=O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
196,MNXM12747,OC[C@H]1O[CH][C@H](O)[C@@H](O)[C@@H]1O
197,MNXM1275,CSCC[C@@H]([NH3+])C(=O)[O-]
198,MNXM1276,O=C(COP(=O)([O-])[O-])[C@H](O)[C@H](O)COP(=O)([O-])[O-]
199,MNXM12766,CCCCC[C@H](O)/C=C/C1=C(C/C=C\\\\CCCC(=O)[O-])C(=O)CC1
200,MNXM1277,NC(=O)CCCC[C@@H](S)CCS
201,MNXM1278,C=CC1=C(C)C2=[N+]3C1=Cc1c(C)c(CCC(=O)[O-])c4n1[Fe-2]31n3c(c(C)c([C@@H](O)CC/C=C(\\\\C)CC/C=C(\\\\C)CCC=C(C)C)c3=C2)=CC2=[N+]1C(=C4)C(CCC(=O)[O-])=C2C
202,MNXM1279,C/C1=C2/[NH+]=C(/C=C3\\\\[NH+]=C(/C(C)=C4\\\\N[C@@](C)([C@@H]5[NH+]=C1[C@](C)(CCC(=O)[O-])[C@H]5CC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]4CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-])C(C)(C)[C@@H]2CCC(=O)[O-]
203,MNXM128,[Ca+2]
204,MNXM1280,[NH3+][C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]
205,MNXM1281,[NH3+][C@H](CO)Cc1c[nH]cn1
206,MNXM1282,O=C(CO)[C@H](O)[C@@H](O)CO
207,MNXM1287,O=CN[C@@H](CCC(=O)[O-])C(=O)[O-]
208,MNXM1288,NC(CC(=O)c1ccccc1NC=O)C(=O)O
209,MNXM1289,O=C([O-])C[C@H](C(=O)[O-])C(=O)C(=O)[O-]
210,MNXM129,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O
211,MNXM1290,C/C1=C2/[NH2+]/C(=C\\\\C3=N/C(=C\\\\c4[nH]c(c(CCC(=O)[O-])c4CC(=O)[O-])Cc4[nH]c1c(CC(=O)[O-])c4CCC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]3(C)CC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]2(C)CC(=O)[O-]
212,MNXM1291,C[C@@]1(CC(=O)[O-])C2=[NH+]/C(=C\\\\c3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])[C@](C)(O)[C@@]34N/C(=C\\\\2)[C@@H](CCC(=O)[O-])[C@]3(C)CC(=O)O4)[C@H]1CCC(=O)[O-]
213,MNXM12937,CC(=O)N[C@H]1C([C@H](O)[C@H](O)CO)O[C@@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](NC(C)=O)[C@@H]([*])O[C@H](CO)[C@@H]3O)[C@@H]2O)(C(=O)[O-])C[C@@H]1O
214,MNXM1294,O=C(COP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
215,MNXM12953,OCC1OC(OC2C(CO)OC(OCC3OC(O)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
216,MNXM12955,CC/C=C\\\\C/C=C\\\\C/C=C\\\\C/C=C\\\\CCCCC(=O)O
217,MNXM12996,CC/C=C\\\\C/C=C\\\\C/C=C\\\\C/C=C\\\\C/C=C\\\\CC=CCCCCC(=O)[O-]
218,MNXM12997,CC/C=C\\\\C/C=C\\\\C/C=C\\\\C/C=C\\\\C/C=C\\\\CCCCCCCC(=O)[O-]
219,MNXM12998,CCCCC/C=C\\\\C/C=C\\\\C/C=C\\\\C/C=C\\\\C/C=C\\\\CCCCC(=O)[O-]
220,MNXM12999,CCCCCCCCCCCCCCC/C=C/C=C/C=C/C=C/C(=O)[O-]
221,MNXM13,O=C=O
222,MNXM130,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\\\\C)CC/C=C(\\\\C)CC[C@@H]1OC1(C)C
223,MNXM13002,CCCCCCCCCCCCCC=O
224,MNXM13045,CC/C=C\\\\C/C=C\\\\C/C=C\\\\C/C=C\\\\C/C=C\\\\CCCC(=O)[O-]
225,MNXM13082,C=C(C/C=C(\\\\C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(C)C
226,MNXM1309,CCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
227,MNXM131,O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-]
228,MNXM1310,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC([*])=O
229,MNXM1312,NC(=[NH2+])NCCCC(=O)[O-]
230,MNXM1313,Cc1nc2c(=O)[nH]c(=O)nc-2n(CC(O)C(O)C(O)CO)c1C
231,MNXM1317,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
232,MNXM132,CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
233,MNXM13200,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@H]5O[C@H](CO)[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H]5NC(C)=O)[C@H]4O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@H]1O)NC([*])=O
234,MNXM1322,Cc1c2[nH]c(c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)C2
235,MNXM1323,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C
236,MNXM1324,O=P([O-])([O-])OC[C@H]1OC(O)(COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
237,MNXM1325,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1
238,MNXM1329,[NH3+]CCCC[NH2+]CCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H]([NH3+])C(=O)[O-]
239,MNXM133,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
240,MNXM1333,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\\\\C)CC/C=C(\\\\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O
241,MNXM1334,[NH3+][C@@H](CCOP(=O)([O-])[O-])C(=O)[O-]
242,MNXM1337,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C/C=C\\\\CCCC(=O)[O-])OO
243,MNXM1339,[O-]P([O-])([O-])=[Se]
244,MNXM134,N[C@@H](Cc1c[n-]cn1)C(=O)[O-]
245,MNXM1341,Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])c2C)c(N)n1
246,MNXM1344,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\\\\C)CC/C=C(\\\\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]4O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@H](NC(C)=O)[C@H]3O)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])O[C@H](CO)[C@@H](O[*])[C@@H]1O
247,MNXM1351,Nc1c2ncn(C3OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)C3O)c2nc[n+]1C1OC(COP(=O)([O-])O)C(O)C1O
248,MNXM1352,C=CC1=C(C)C2=[N+]3C1=Cc1c(C)c(C(=O)CC(=O)OC)c4n1[Mg-2]31n3c(c(C)c(C=C)c3=C2)=CC2=[N+]1C(=C4)C(CCC(=O)[O-])=C2C
249,MNXM1365,C=C(O[C@@H]1CC(C(=O)[O-])=C[C@@H](OP(=O)([O-])[O-])[C@H]1O)C(=O)[O-]
250,MNXM1372,[NH3+]/C(C(=O)[O-])=C(/C=C\\\\C=O)C(=O)[O-]
251,MNXM1375,
252,MNXM1376,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
253,MNXM1378,[NH3+][C@@H](CCC(=O)NCCCC=O)C(=O)[O-]
254,MNXM138,NC(=O)OP(=O)([O-])[O-]
255,MNXM1384,CC(=O)N[C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]
256,MNXM1388,O=C([O-])/C=C(\\\\CC(=O)[O-])C(=O)[O-]
257,MNXM139,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
258,MNXM1390,[NH3+]C1(C=O)COC(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C1O
259,MNXM1392,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2
260,MNXM1397,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1/N=C/N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
261,MNXM13989,CCCCC/C=C\\\\C[C@@H](/C=C/C=C\\\\C/C=C\\\\CCCC(=O)[O-])OO
262,MNXM14,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
263,MNXM140,N[C@@H](Cc1cc(I)c(Oc2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(I)c2)c(I)c1)C(=O)O
264,MNXM1401,O=CCc1ccc(O)c(O)c1
265,MNXM1403,O=C([O-])CCc1ccccc1
266,MNXM1406,[NH3+][C@@H](CCC(=O)NCCCC(=O)[O-])C(=O)[O-]
267,MNXM1407,O=C([O-])[C@H](O)[C@H](O)COP(=O)([O-])[O-]
268,MNXM1408,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1NC=NCC(=O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
269,MNXM1409,O=C([O-])Nc1cncn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
270,MNXM141,CC(=O)N[C@@H]1[C@@H](O)C[C@@](OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)(C(=O)[O-])O[C@H]1[C@H](O)[C@H](O)CO
271,MNXM1410,O=CCCCC(=O)[O-]
272,MNXM1411,[*]C(=O)OC[C@H](COP(=O)([O-])O[C@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2[NH3+])[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC([*])=O
273,MNXM142,C[C@@H](O)[C@H]([NH3+])C(=O)[O-]
274,MNXM1420,C[C@@]1(CC(=O)[O-])C2=CC3=[N+]4C(=Cc5c(CC(=O)[O-])c(CCC(=O)[O-])c6n5[Co-2]45N2C(=CC2=[N+]5C(=C6)C(CCC(=O)[O-])=C2CC(=O)[O-])[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-]
275,MNXM1422,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)c1c[nH]cn1
276,MNXM1423,O=C([O-])[C@@H](O)[C@H](O)[C@H](O)C(=O)CO
277,MNXM143,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O
278,MNXM1434,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O
279,MNXM1438,C1=[NH+]CCCC1
280,MNXM144,[NH3+]CCC(=O)[O-]
281,MNXM1441,CC(=O)[C@]12N/C(=C\\\\C3=NC(=C(CCC(=O)[O-])[C@]3(C)CC(=O)[O-])Cc3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])CC3=NC1=C(CC(=O)[O-])[C@@]3(C)CCC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]2(C)CC(=O)[O-]
282,MNXM14479,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccc(O)c(O)c1
283,MNXM145,O=C(CO)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
284,MNXM1451,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H](O)C[N+](C)(C)C
285,MNXM1453,[NH3+][C@H](C=O)CCC(=O)[O-]
286,MNXM1455,O=C([O-])c1ccccc1NCC(=O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
287,MNXM14550,CCCCCCCC/C=C\\\\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
288,MNXM145527,[*]C(=O)OCC(O)COP(=O)(O)O
289,MNXM145560,O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
290,MNXM145568,O=P([O-])([O-])OC[C@@]1(O)O[C@H](CO)[C@@H](O)[C@@H]1O
291,MNXM145574,
292,MNXM145575,
293,MNXM145595,
294,MNXM145596,
295,MNXM1456,O=C(COP(=O)([O-])[O-])Cc1c[nH]cn1
296,MNXM145761,CC1=C2[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])[C@]3(C)[C@H]4[C@H](CC(=O)[O-])[C@@](C)(CCC(=O)[O-])C5=[N+]4[Co-2]4(N23)[N+]2=C1[C@@](C)(CC(=O)[O-])C(CCC(=O)[O-])=C2C[C@@]1(C)C(C)=C(CCC(=O)[O-])C(=[N+]14)C5C
297,MNXM1458,C=C(O[C@@H]1C=C(C(=O)[O-])C=C[C@H]1[NH3+])C(=O)[O-]
298,MNXM145923,[*]NC(=O)[C@H](CC(N)=O)NC([*])=O
299,MNXM146054,O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@@H]1OP(=O)([O-])[O-]
300,MNXM146055,Nc1nc2c(c(=O)[nH]1)N=C(CO)CN2
301,MNXM1462,C[C@@H]1Nc2nc(N)[nH]c(=O)c2N[C@H]1[C@@H](C)Nc1ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP(=O)([O-])O[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])[C@@H](O)[C@H]2O)cc1
302,MNXM146218,
303,MNXM146222,[*]NC(=O)[C@H](CO)NC([*])=O
304,MNXM146249,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCOC[C@@H](COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-])OCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C
305,MNXM146349,CCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
306,MNXM146388,OC1CC2(O)CC(O)O[Fe]34(O1)(OC(O)CC(O)(CC(O)O3)C(O)O4)OC2O
307,MNXM146442,
308,MNXM146468,[NH3+]CCC[NH3+]
309,MNXM146469,
310,MNXM146470,
311,MNXM146471,
312,MNXM146472,
313,MNXM146473,
314,MNXM146474,
315,MNXM146475,
316,MNXM146476,
317,MNXM146477,
318,MNXM146479,CCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCC
319,MNXM146506,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
320,MNXM146507,CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3
321,MNXM146580,
322,MNXM146651,[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
323,MNXM1467,CC(=O)C(C)=O
324,MNXM146745,
325,MNXM147,NC(=O)CC(N)C(=O)O
326,MNXM1470,CN1CC(=O)NC1=N
327,MNXM147044,[*]NC(=O)[C@H](CCCCN)NC([*])=O
328,MNXM147053,Nc1nc2c(c(=O)[nH]1)N[C@H]1C3=C(S[Mo]4(=O)(SC5=C(S4)[C@@H]4Nc6c(nc(N)[nH]c6=O)N[C@@H]4O[C@@H]5COP(=O)([O-])[O-])S3)[C@@H](COP(=O)([O-])[O-])O[C@H]1N2
329,MNXM147063,
330,MNXM147288,
331,MNXM147329,CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(NC(=O)C(C)[NH3+])C(=O)[O-])C(=O)[O-])C(=O)[O-]
332,MNXM147343,
333,MNXM147344,
334,MNXM147345,
335,MNXM147346,
336,MNXM147347,
337,MNXM147348,
338,MNXM147358,
339,MNXM147360,
340,MNXM147389,O=P(O)(O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
341,MNXM147467,CCCCC/C=C\\\\C/C=C\\\\C/C=C\\\\CCCCCCC(=O)[O-]
342,MNXM147531,
343,MNXM147603,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC=CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
344,MNXM147663,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1cc(O)c2ccccc2c1O
345,MNXM147679,
346,MNXM147791,Cn1cnc(CC=O)c1
347,MNXM1479,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
348,MNXM148,[*]C(=O)C1CSSCC([*])C(=O)N1
349,MNXM148158,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
350,MNXM148196,
351,MNXM1482,[NH3+][C@H](COP(=O)([O-])[O-])Cc1c[nH]cn1
352,MNXM148295,
353,MNXM148327,
354,MNXM1484,O=C(O)CCCC[C@H]1CCSS1
355,MNXM148437,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC=CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
356,MNXM148438,
357,MNXM148492,O=c1[nH]cc([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
358,MNXM1485,CS(=O)(=O)[O-]
359,MNXM148501,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC12C=CC=CC1O2
360,MNXM148527,
361,MNXM1486,C[N+](C)(C)CCCC[C@H]([NH3+])C(=O)[O-]
362,MNXM1488,[NH3+][C@@H](CCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-])C(=O)[O-]
363,MNXM1489,O=C([O-])c1ccccc1N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
364,MNXM14897,COc1ccc2[nH]cc(CCO)c2c1
365,MNXM149,[Zn]
366,MNXM149061,CCCCCCCCCCCCC/C=C/C=O
367,MNXM14908,Cc1cn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H]([*])C[C@@H]3O)[C@@H](COP(=O)(O)O[C@H]3C[C@H]([*])O[C@@H]3COP(=O)(O)O)O2)c(=O)nc1N
368,MNXM149106,
369,MNXM149166,[*]NC(=O)[C@H](CCCCN)NC([*])=O
370,MNXM1492,C[C@@H](OP(=O)([O-])[O-])[C@H]([NH3+])C(=O)[O-]
371,MNXM1496,C[C@@]12CC3=C(CCC(=O)[O-])[C@](C)(CC(=O)[O-])C(=[NH+]3)/C=C3\\\\N[C@@](C)(C4=C(CC(=O)[O-])[C@@](C)(CCC(=O)[O-])C(=N4)CC(=N1)C(CCC(=O)[O-])=C2CC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-]
372,MNXM1497,C[C@@]12CC3=C(CCC(=O)[O-])[C@](C)(CC(=O)[O-])C(=N3)/C=C3\\\\[NH2+][C@@](C)([C@@H]4N=C(/C=C(\\\\[NH2+]1)C(CCC(=O)[O-])=C2CC(=O)[O-])[C@](C)(CCC(=O)[O-])[C@H]4CC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-]
373,MNXM1499,CCC(=O)OP(=O)([O-])[O-]
374,MNXM15,[NH4+]
375,MNXM150,CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
376,MNXM1503,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
377,MNXM1505,O=C1CO[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O
378,MNXM150642,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OC[C@@H](O)CO
379,MNXM1508,O=C([O-])[C@@]1(O)C=CC=C[C@@H]1O
380,MNXM150909,CCCCCCCC(O)CC(=O)OC(CCC(=O)[O-])[N+](C)(C)C
381,MNXM150910,CCCCCCCCCC(O)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
382,MNXM150929,CCCCCCCCCCCC(O)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
383,MNXM151,[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]
384,MNXM1514,O=C([O-])C(=O)[C@H](O)COP(=O)([O-])[O-]
385,MNXM1515,Nc1c2ncn(C3OC(COP(=O)([O-])O)C(O)C3O)c2nc[n+]1C1OC(COP(=O)([O-])O)C(O)C1O
386,MNXM1517,O=P([O-])(OC[C@H](O)CO)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
387,MNXM151927,CC/C=C\\\\C/C=C\\\\C/C=C\\\\CC=CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
388,MNXM152,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)[nH]c1=O
389,MNXM1521,O=C([O-])C[C@]1(C(=O)[O-])C=CC(=O)O1
390,MNXM152293,CSCC[C@@H]([NH+]=C([O-])[C@@H]1CCCN1C(=O)C[NH+]=C([O-])[C@@H](CCCC[NH3+])[NH+]=C([O-])[C@H](Cc1c[nH+]c[nH]1)[NH+]=C([O-])[C@@H](C[O-])[NH+]=C([O-])[C@H](CC(C)C)[NH+]=C([O-])[C@@H](CCCNC(N)=[NH2+])[NH+]=C([O-])[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])[NH+]=C([O-])[C@H]([NH3+])CCC(=[NH2+])[O-])C(=O)N1CCC[C@@H]1C(=O)[O-]
391,MNXM1526,O=CCCO
392,MNXM152651,CC(C)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1CCCN1C(=O)[C@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)O
393,MNXM1527,CC(=O)NCCCC=O
394,MNXM153,O=C([O-])C(=O)Cc1ccc(O)cc1
395,MNXM1531,Cc1cc2nc[nH]c2cc1C
396,MNXM1532,Nc1c(N[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)[nH]c(=O)[nH]c1=O
